book_id,original_title,authors,genre,original_publication_year,image_url
688,Under the Banner of Heaven: A Story of Violent Faith,Jon Krakauer,nonfiction|religion|history|crime|biography|spirituality|fiction|mystery|ebooks|philosophy|psychology|memoir,2003.0,https://images.gr-assets.com/books/1356441391m/10847.jpg
689,Beautiful Ruins,Jess Walter,fiction|romance|contemporary|travel|ebooks,2012.0,https://images.gr-assets.com/books/1338161553m/11447921.jpg
690,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Barack Obama,biography|nonfiction|memoir|history|philosophy|ebooks|science,2006.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
691,On Writing: A Memoir of the Craft,Stephen King,nonfiction|memoir|biography|horror|fiction|art|ebooks|contemporary,1999.0,https://images.gr-assets.com/books/1436735207m/10569.jpg
692,Firefly Lane,Kristin Hannah,fiction|romance|contemporary|ebooks,2008.0,https://images.gr-assets.com/books/1362435448m/1472878.jpg
693,Sphere,Michael Crichton,fiction|thriller|suspense|horror|mystery|fantasy|science|ebooks|psychology|contemporary,1987.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
694,Love the One You're With,Emily Giffin,fiction|romance|contemporary|ebooks,2008.0,https://images.gr-assets.com/books/1361466590m/2120652.jpg
695,The Silkworm,Robert Galbraith,mystery|fiction|crime|thriller|contemporary|suspense|ebooks,2014.0,https://images.gr-assets.com/books/1392577290m/18214414.jpg
696,The Vampire Lestat,Anne Rice,horror|fantasy|fiction|paranormal|classics|thriller|ebooks|romance|contemporary|suspense,1985.0,https://images.gr-assets.com/books/1347515742m/43814.jpg
697,State of Wonder,Ann Patchett,fiction|contemporary|mystery|science|travel|ebooks,2011.0,https://images.gr-assets.com/books/1454428541m/9118135.jpg
698,The Silver Linings Playbook,Matthew Quick,fiction|contemporary|romance|ebooks|psychology|sports,2008.0,https://images.gr-assets.com/books/1358277412m/13539044.jpg
699,Vingt Mille Lieues Sous les Mers,Jules Verne,classics|fiction|fantasy|ebooks|science|travel,1869.0,https://images.gr-assets.com/books/1494979127m/33507.jpg
700,The Constant Princess,Philippa Gregory,fiction|romance|history|ebooks|contemporary,2005.0,https://images.gr-assets.com/books/1355932704m/16181.jpg
701,Mrs Dalloway,Virginia Woolf,classics|fiction|ebooks|romance,1925.0,https://images.gr-assets.com/books/1479336522m/14942.jpg
702,Hundraåringen som klev ut genom fönstret och försvann,Jonas Jonasson,fiction|contemporary|ebooks|history|crime|travel|mystery|fantasy,2009.0,https://images.gr-assets.com/books/1334848488m/13486632.jpg
703,Bag of Bones,Stephen King,horror|fiction|thriller|mystery|fantasy|paranormal|suspense|romance|ebooks|contemporary|crime,1998.0,https://images.gr-assets.com/books/1365592796m/10589.jpg
704,The Cider House Rules,John Irving,fiction|classics|romance|contemporary,1985.0,https://images.gr-assets.com/books/1327962519m/4687.jpg
705,Thinner,Richard Bachman,horror|fiction|thriller|fantasy|paranormal|mystery|suspense|ebooks|contemporary,1984.0,https://images.gr-assets.com/books/1346947063m/10605.jpg
706,Le tour du monde en quatre-vingts jours,Jules Verne,classics|fiction|travel|fantasy|ebooks|history|romance,1872.0,https://images.gr-assets.com/books/1308815551m/54479.jpg
707,Walk Two Moons,Sharon Creech,fiction|classics|contemporary|mystery,1994.0,https://images.gr-assets.com/books/1389035862m/53496.jpg
708,Onze minutos,Paulo Coelho,fiction|romance|contemporary|philosophy|spirituality|ebooks|classics,2003.0,https://images.gr-assets.com/books/1358266987m/1430.jpg
709,Nine Stories,J.D. Salinger,contemporary,1953.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
710,"Julie & Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen",Julie Powell,memoir|nonfiction|biography|fiction|cookbooks|contemporary,2005.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
711,Unwind,Neal Shusterman,fiction|fantasy|horror|thriller|romance|ebooks|suspense|mystery,2007.0,https://images.gr-assets.com/books/1297677706m/764347.jpg
712,"Drums of Autumn (Outlander, #4)",Diana Gabaldon,romance|fantasy|fiction|history|ebooks|paranormal|travel,1996.0,https://images.gr-assets.com/books/1500688941m/10988.jpg
713,Prodigy,Marie Lu,romance|fantasy|fiction|ebooks,2013.0,https://images.gr-assets.com/books/1336254717m/13414446.jpg
714,The Tragedie of King Lear,William Shakespeare,classics|fiction|poetry|ebooks|history,1603.0,https://images.gr-assets.com/books/1331563731m/12938.jpg
715,Death of a Salesman,Arthur Miller,classics|fiction|contemporary,1949.0,https://images.gr-assets.com/books/1469024140m/12898.jpg
716,The Choice,Nicholas Sparks,romance|fiction|contemporary|ebooks,2007.0,https://images.gr-assets.com/books/1385739133m/531350.jpg
717,,Kate Egan,fantasy|nonfiction|fiction|romance|ebooks|contemporary|thriller,2012.0,https://images.gr-assets.com/books/1363678804m/11742691.jpg
718,The Sound and the Fury,William Faulkner,fiction|ebooks,1929.0,https://images.gr-assets.com/books/1433089995m/10975.jpg
719,A New Earth: Awakening to Your Life's Purpose,Eckhart Tolle,spirituality|philosophy|nonfiction|psychology|religion|ebooks|business,2005.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
720,BLEACH―ブリーチ―　1,Tite Kubo,manga|fantasy|comics|fiction|paranormal|horror|romance,2002.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
721,,Allie Brosh,memoir|nonfiction|comics|biography|fiction|contemporary|psychology|ebooks|art,2013.0,https://images.gr-assets.com/books/1409522492m/17571564.jpg
722,The Shadow Rising ,Robert Jordan,fantasy|fiction|ebooks|science,1992.0,https://images.gr-assets.com/books/1470841890m/9539.jpg
723,Shantaram,Gregory David Roberts,fiction|travel|biography|contemporary|memoir|crime|philosophy|thriller|nonfiction|romance|classics|mystery|ebooks|spirituality,2003.0,https://images.gr-assets.com/books/1333482282m/33600.jpg
724,From Dead to Worse,Charlaine Harris,fantasy|paranormal|fiction|romance|mystery|horror|ebooks|contemporary|suspense,2008.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
725,The Waste Lands,Stephen King,fantasy|fiction|horror|thriller|ebooks|mystery|paranormal|suspense,1991.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
726,The Bone Collector,Jeffery Deaver,mystery|thriller|crime|fiction|suspense|horror|contemporary|ebooks,1997.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
727,Der Vorleser,Bernhard Schlink,fiction|romance|classics|contemporary|history,1995.0,https://images.gr-assets.com/books/1327936339m/101299.jpg
728,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,fiction|classics|poetry|fantasy,1967.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
729,Hyperion,Dan Simmons,fiction|fantasy|horror|science|classics|ebooks|religion|mystery,1989.0,https://images.gr-assets.com/books/1405546838m/77566.jpg
730,The Pearl of the World,John Steinbeck,classics|fiction,1947.0,https://images.gr-assets.com/books/1437234939m/5308.jpg
731,The Exorcist,William Peter Blatty,horror|fiction|classics|paranormal|thriller|fantasy|religion|mystery|suspense|ebooks,1971.0,https://images.gr-assets.com/books/1375168676m/179780.jpg
732,The Short Second Life of Bree Tanner,Stephenie Meyer,fantasy|paranormal|fiction|romance|horror|ebooks|contemporary,2009.0,https://images.gr-assets.com/books/1274335680m/7937462.jpg
733,Snow Falling on Cedars,David Guterson,fiction|mystery|romance|classics|contemporary|crime|history|suspense,1994.0,https://images.gr-assets.com/books/1479863528m/77142.jpg
734,Roots,Alex Haley,fiction|classics|history|biography|nonfiction|memoir|ebooks|contemporary,1976.0,https://images.gr-assets.com/books/1329398936m/546018.jpg
735,Batman: The Killing Joke ,Alan Moore,comics|fiction|fantasy|crime|horror|classics|thriller|mystery|ebooks,1988.0,https://images.gr-assets.com/books/1346331835m/96358.jpg
736,Invisible Man,Ralph Ellison,classics|fiction|history|philosophy,1952.0,https://images.gr-assets.com/books/1352854247m/16981.jpg
737,A Long Way Gone. Memoirs of a Boy Soldier,Ishmael Beah,memoir|nonfiction|biography|history|fiction|contemporary,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
738,Mrs. Frisby and the Rats of NIMH,Robert C. O'Brien,fantasy|fiction|classics,1971.0,https://images.gr-assets.com/books/1351191064m/9822.jpg
739,Different Seasons,Stephen King,horror|fiction|thriller|mystery|fantasy|suspense|classics|crime|contemporary|ebooks,1982.0,https://images.gr-assets.com/books/1329662611m/39662.jpg
740,The Little House Collection,Laura Ingalls Wilder,classics|fiction|history|biography|memoir|nonfiction,1953.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
741,The Girls' Guide to Hunting and Fishing,Melissa Bank,fiction|contemporary|romance|memoir|classics,1998.0,https://images.gr-assets.com/books/1309210476m/33926.jpg
742,Wool Omnibus,Hugh Howey,fantasy|fiction|ebooks|thriller|mystery|horror|suspense,2012.0,https://images.gr-assets.com/books/1349614200m/13453029.jpg
743,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,fiction|fantasy|religion|contemporary|history|spirituality|ebooks|philosophy|christian,2002.0,https://images.gr-assets.com/books/1331419009m/28881.jpg
744,The Power of Now,Eckhart Tolle,spirituality|nonfiction|religion|ebooks|business|philosophy,1997.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
745,Let's Pretend This Never Happened (A Mostly True Memoir),Jenny  Lawson,memoir|nonfiction|biography|fiction|ebooks|contemporary,2012.0,https://images.gr-assets.com/books/1489415716m/12868761.jpg
746,The Lies of Locke Lamora,Scott Lynch,fantasy|fiction|mystery|crime|ebooks|thriller,2006.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
747,Sabriel,Garth Nix,fantasy|romance|paranormal|horror|ebooks|fiction,1995.0,https://images.gr-assets.com/books/1293655399m/518848.jpg
748,Dead and Gone,Charlaine Harris,fantasy|paranormal|fiction|romance|mystery|horror|ebooks|contemporary,2009.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
749,The Storyteller,Jodi Picoult,fiction|contemporary|history|mystery|romance|ebooks,2013.0,https://images.gr-assets.com/books/1356328634m/15753740.jpg
750,Obsidian,Jennifer L. Armentrout,paranormal|romance|fantasy|ebooks|fiction|contemporary,2011.0,https://images.gr-assets.com/books/1328275091m/12578077.jpg
751,"Life, the Universe and Everything",Douglas Adams,fiction|fantasy|classics|ebooks|science,1982.0,https://images.gr-assets.com/books/1333577589m/8694.jpg
752,Crown of Midnight,Sarah J. Maas,romance|fantasy|fiction|paranormal|mystery|ebooks,2013.0,https://images.gr-assets.com/books/1391580481m/17167166.jpg
753,"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life",Bryan Lee O'Malley,comics|fiction|manga|fantasy|romance|contemporary|music|ebooks,2004.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
754,Half Broke Horses: A True Life Novel,Jeannette Walls,fiction|memoir|biography|nonfiction|history|contemporary|ebooks,2008.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
755,Mort,Terry Pratchett,fantasy|fiction|ebooks,1987.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
756,"The Iron King (The Iron Fey, #1) ",Julie Kagawa,romance|paranormal|contemporary|mystery,2010.0,https://images.gr-assets.com/books/1327877670m/6644117.jpg
757,Lonesome Dove,Larry McMurtry,fiction|classics|romance|history|ebooks,1985.0,https://images.gr-assets.com/books/1378573063m/256008.jpg
758,Stiff: The Curious Lives of Human Cadavers,Mary Roach,nonfiction|science|history|fiction|ebooks|psychology,2003.0,https://images.gr-assets.com/books/1347656489m/32145.jpg
759,Bloodlines,Richelle Mead,fantasy|paranormal|romance|fiction|ebooks|mystery|contemporary,2011.0,https://images.gr-assets.com/books/1297199431m/8709527.jpg
760,Ender's Shadow,Orson Scott Card,fiction|fantasy|science|ebooks|classics|contemporary,1998.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
761,Twenties Girl,Sophie Kinsella,romance|fiction|contemporary|paranormal|fantasy|mystery|ebooks,2009.0,https://images.gr-assets.com/books/1320544759m/6063187.jpg
762,Schindler's Ark,Thomas Keneally,history|classics|fiction|nonfiction|biography|contemporary|ebooks|memoir,1982.0,https://images.gr-assets.com/books/1348163457m/375013.jpg
763,The Bluest Eye,Toni Morrison,fiction|classics|contemporary,1970.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
764,The White Queen,Philippa Gregory,fiction|history|romance|ebooks|fantasy,2009.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
765,The Autobiography of Malcolm X,Malcolm X,biography|history|nonfiction|memoir|classics|religion|philosophy|fiction,1965.0,https://images.gr-assets.com/books/1434682864m/92057.jpg
766,Preludes & Nocturnes,Neil Gaiman,comics|fantasy|fiction|horror|paranormal|classics|contemporary|art,1989.0,https://images.gr-assets.com/books/1411609637m/23754.jpg
767,Seabiscuit,Laura Hillenbrand,nonfiction|history|biography|sports|fiction|memoir|classics|contemporary,1999.0,https://images.gr-assets.com/books/1171644213m/110737.jpg
768,Shutter Island,Dennis Lehane,mystery|fiction|thriller|suspense|horror|crime|psychology|contemporary|ebooks,2003.0,https://images.gr-assets.com/books/1329269081m/21686.jpg
769,The Complete Sherlock Holmes,Arthur Conan Doyle,classics|mystery|fiction|crime|thriller|ebooks|suspense,1894.0,https://images.gr-assets.com/books/1465539139m/188572.jpg
770,The Tragedy of Julius Caesar,William Shakespeare,classics|fiction|poetry|history|ebooks,1599.0,https://images.gr-assets.com/books/1354574927m/13006.jpg
771,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Erik Larson,history|nonfiction|biography|ebooks|fiction|memoir,2011.0,https://images.gr-assets.com/books/1327864303m/9938498.jpg
772,Πολιτεία,Plato,philosophy|classics|nonfiction|history|fiction|ebooks|science|psychology|religion,-380.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
773,The Taming of the Shrew,William Shakespeare,classics|fiction|romance|poetry|ebooks,1593.0,https://images.gr-assets.com/books/1327935253m/47021.jpg
774,Cress,Marissa Meyer,fantasy|romance|fiction|paranormal|ebooks,2014.0,https://images.gr-assets.com/books/1470057005m/13206828.jpg
775,Just Kids,Patti Smith,memoir|music|biography|nonfiction|art|poetry|history|contemporary|ebooks|fiction,2010.0,https://images.gr-assets.com/books/1259762407m/341879.jpg
776,,Phaidon Press,art|nonfiction|history,1997.0,https://images.gr-assets.com/books/1411210646m/567616.jpg
777,Jemima J,Jane Green,romance|fiction|contemporary|ebooks,2001.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
778,Notre-Dame de Paris,Victor Hugo,classics|fiction|romance|ebooks|history|horror|fantasy,1831.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
779,A Fine Balance,Rohinton Mistry,fiction|contemporary|classics|history,1996.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
780,Calvin and Hobbes,Bill Watterson,comics|fiction|classics|fantasy|philosophy|art|manga,1987.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
781,Specials,Scott Westerfeld,fantasy|fiction|romance|ebooks|science,2006.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
782,The Awakening,Kate Chopin,classics|fiction|romance|ebooks,1899.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
783,Hunted,P.C. Cast,fantasy|paranormal|romance|fiction|ebooks|horror|mystery|contemporary,2009.0,https://images.gr-assets.com/books/1438042897m/4134071.jpg
784,For One More Day,Mitch Albom,fiction|contemporary|fantasy|spirituality|philosophy|classics|christian|biography|memoir|ebooks|nonfiction,2006.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
785,Clear and Present Danger,Tom Clancy,fiction|thriller|suspense|mystery|contemporary|ebooks|crime,1989.0,https://images.gr-assets.com/books/1291440438m/32669.jpg
786,Falling Up,Shel Silverstein,poetry|fantasy|nonfiction|art|fiction,1996.0,https://images.gr-assets.com/books/1327871908m/30120.jpg
787,Sh*t My Dad Says,Justin Halpern,nonfiction|memoir|biography|ebooks|fiction|contemporary,2010.0,https://images.gr-assets.com/books/1370399211m/7821447.jpg
788,Trainspotting,Irvine Welsh,fiction|contemporary|classics|crime|thriller|mystery|ebooks,1993.0,https://images.gr-assets.com/books/1375258001m/23955.jpg
789,Foundation and Empire,Isaac Asimov,fiction|classics|fantasy|science|ebooks,1952.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
